value_segment,city,industry,gender,user_count
high,Auckland,Retail,female,0
high,Auckland,Retail,male,0
high,Auckland,Retail,non_binary,0
high,Auckland,Retail,prefer_not_to_say,0
high,Auckland,Student,female,0
high,Auckland,Student,male,0
high,Auckland,Student,non_binary,0
high,Auckland,Student,prefer_not_to_say,0
high,Auckland,Technology,female,0
high,Auckland,Technology,male,0
high,Auckland,Technology,non_binary,0
high,Auckland,Technology,prefer_not_to_say,0
high,Brisbane,Advertising,female,0
high,Brisbane,Advertising,male,0
high,Brisbane,Advertising,non_binary,0
high,Brisbane,Advertising,prefer_not_to_say,0
high,Brisbane,Consulting,female,0
high,Brisbane,Consulting,male,0
high,Brisbane,Consulting,non_binary,0
high,Brisbane,Consulting,prefer_not_to_say,0
high,Brisbane,Education,male,0
high,Brisbane,Education,non_binary,0
high,Brisbane,Education,prefer_not_to_say,0
high,Brisbane,Fashion,male,0
high,Brisbane,Fashion,non_binary,0
high,Brisbane,Fashion,prefer_not_to_say,0
high,Brisbane,Finance,female,0
high,Brisbane,Finance,male,0
high,Brisbane,Finance,non_binary,0
high,Brisbane,Finance,prefer_not_to_say,0
high,Brisbane,Government,female,0
high,Brisbane,Government,male,0
high,Brisbane,Government,non_binary,0
high,Brisbane,Government,prefer_not_to_say,0
high,Brisbane,Healthcare,male,0
high,Brisbane,Healthcare,non_binary,0
high,Brisbane,Healthcare,prefer_not_to_say,0
high,Brisbane,Hospitality,male,0
high,Brisbane,Hospitality,non_binary,0
high,Brisbane,Hospitality,prefer_not_to_say,0
high,Brisbane,Legal,female,0
high,Brisbane,Legal,male,0
high,Brisbane,Legal,non_binary,0
high,Brisbane,Legal,prefer_not_to_say,0
high,Brisbane,Marketing,female,0
high,Brisbane,Marketing,male,0
high,Brisbane,Marketing,non_binary,0
high,Brisbane,Marketing,prefer_not_to_say,0
high,Brisbane,Media,female,0
high,Brisbane,Media,male,0
high,Brisbane,Media,non_binary,0
high,Brisbane,Media,prefer_not_to_say,0
high,Brisbane,Nonprofit,female,0
high,Brisbane,Nonprofit,male,0
high,Brisbane,Nonprofit,non_binary,0
high,Brisbane,Nonprofit,prefer_not_to_say,0
high,Brisbane,Publishing,female,0
high,Brisbane,Publishing,male,0
high,Brisbane,Publishing,non_binary,0
high,Brisbane,Publishing,prefer_not_to_say,0
high,Brisbane,Retail,female,0
high,Brisbane,Retail,male,0
high,Brisbane,Retail,non_binary,0
high,Brisbane,Retail,prefer_not_to_say,0
high,Brisbane,Student,female,0
high,Brisbane,Student,male,0
high,Brisbane,Student,non_binary,0
high,Brisbane,Student,prefer_not_to_say,0
high,Brisbane,Technology,male,0
high,Brisbane,Technology,non_binary,0
high,Brisbane,Technology,prefer_not_to_say,0
high,Bristol,Advertising,female,0
high,Bristol,Advertising,male,0
high,Bristol,Advertising,non_binary,0
high,Bristol,Advertising,prefer_not_to_say,0
high,Bristol,Consulting,female,0
high,Bristol,Consulting,male,0
high,Bristol,Consulting,non_binary,0
high,Bristol,Consulting,prefer_not_to_say,0
high,Bristol,Education,female,0
high,Bristol,Education,male,0
high,Bristol,Education,non_binary,0
high,Bristol,Education,prefer_not_to_say,0
high,Bristol,Fashion,male,0
high,Bristol,Fashion,non_binary,0
high,Bristol,Fashion,prefer_not_to_say,0
high,Bristol,Finance,female,0
high,Bristol,Finance,male,0
high,Bristol,Finance,non_binary,0
high,Bristol,Finance,prefer_not_to_say,0
high,Bristol,Government,female,0
high,Bristol,Government,male,0
high,Bristol,Government,non_binary,0
high,Bristol,Government,prefer_not_to_say,0
high,Bristol,Healthcare,male,0
high,Bristol,Healthcare,non_binary,0
high,Bristol,Healthcare,prefer_not_to_say,0
high,Bristol,Hospitality,female,0
high,Bristol,Hospitality,male,0
high,Bristol,Hospitality,non_binary,0
high,Bristol,Hospitality,prefer_not_to_say,0
high,Bristol,Legal,female,0
high,Bristol,Legal,male,0
high,Bristol,Legal,non_binary,0
high,Bristol,Legal,prefer_not_to_say,0
high,Bristol,Marketing,female,0
high,Bristol,Marketing,male,0
high,Bristol,Marketing,non_binary,0
high,Bristol,Marketing,prefer_not_to_say,0
high,Bristol,Media,female,0
high,Bristol,Media,male,0
high,Bristol,Media,non_binary,0
high,Bristol,Media,prefer_not_to_say,0
high,Bristol,Nonprofit,female,0
high,Bristol,Nonprofit,non_binary,0
high,Bristol,Nonprofit,prefer_not_to_say,0
high,Bristol,Publishing,female,0
high,Bristol,Publishing,male,0
high,Bristol,Publishing,non_binary,0
high,Bristol,Publishing,prefer_not_to_say,0
high,Bristol,Retail,female,0
high,Bristol,Retail,male,0
high,Bristol,Retail,non_binary,0
high,Bristol,Retail,prefer_not_to_say,0
high,Bristol,Student,female,0
high,Bristol,Student,male,0
high,Bristol,Student,non_binary,0
high,Bristol,Student,prefer_not_to_say,0
high,Bristol,Technology,female,0
high,Bristol,Technology,non_binary,0
high,Bristol,Technology,prefer_not_to_say,0
high,Canberra,Advertising,female,0
high,Canberra,Advertising,male,0
high,Canberra,Advertising,non_binary,0
high,Canberra,Advertising,prefer_not_to_say,0
high,Canberra,Consulting,female,0
high,Canberra,Consulting,male,0
high,Canberra,Consulting,non_binary,0
high,Canberra,Consulting,prefer_not_to_say,0
high,Canberra,Education,female,0
high,Canberra,Education,male,0
high,Canberra,Education,prefer_not_to_say,0
high,Canberra,Fashion,female,0
high,Canberra,Fashion,male,0
high,Canberra,Fashion,non_binary,0
high,Canberra,Fashion,prefer_not_to_say,0
high,Canberra,Finance,female,0
high,Canberra,Finance,male,0
high,Canberra,Finance,non_binary,0
high,Canberra,Finance,prefer_not_to_say,0
high,Canberra,Government,female,0
high,Canberra,Government,male,0
high,Canberra,Government,non_binary,0
high,Canberra,Government,prefer_not_to_say,0
high,Canberra,Healthcare,male,0
high,Canberra,Healthcare,non_binary,0
high,Canberra,Healthcare,prefer_not_to_say,0
high,Canberra,Hospitality,female,0
high,Canberra,Hospitality,male,0
high,Canberra,Hospitality,non_binary,0
high,Canberra,Hospitality,prefer_not_to_say,0
high,Canberra,Legal,female,0
high,Canberra,Legal,male,0
high,Canberra,Legal,non_binary,0
high,Canberra,Legal,prefer_not_to_say,0
high,Canberra,Marketing,female,0
high,Canberra,Marketing,male,0
high,Canberra,Marketing,non_binary,0
high,Canberra,Marketing,prefer_not_to_say,0
high,Canberra,Media,female,0
high,Canberra,Media,male,0
high,Canberra,Media,non_binary,0
high,Canberra,Media,prefer_not_to_say,0
high,Canberra,Nonprofit,female,0
high,Canberra,Nonprofit,male,0
high,Canberra,Nonprofit,non_binary,0
high,Canberra,Nonprofit,prefer_not_to_say,0
high,Canberra,Publishing,female,0
high,Canberra,Publishing,male,0
high,Canberra,Publishing,non_binary,0
high,Canberra,Publishing,prefer_not_to_say,0
high,Canberra,Retail,male,0
high,Canberra,Retail,non_binary,0
high,Canberra,Retail,prefer_not_to_say,0
high,Canberra,Student,female,0
high,Canberra,Student,male,0
high,Canberra,Student,non_binary,0
high,Canberra,Student,prefer_not_to_say,0
high,Canberra,Technology,female,0
high,Canberra,Technology,male,0
high,Canberra,Technology,non_binary,0
high,Canberra,Technology,prefer_not_to_say,0
high,Christchurch,Advertising,female,0
high,Christchurch,Advertising,male,0
high,Christchurch,Advertising,non_binary,0
high,Christchurch,Advertising,prefer_not_to_say,0
high,Christchurch,Consulting,female,0
high,Christchurch,Consulting,male,0
high,Christchurch,Consulting,non_binary,0
high,Christchurch,Consulting,prefer_not_to_say,0
high,Christchurch,Education,female,0
high,Christchurch,Education,male,0
high,Christchurch,Education,non_binary,0
high,Christchurch,Education,prefer_not_to_say,0
high,Christchurch,Fashion,female,0
high,Christchurch,Fashion,male,0
high,Christchurch,Fashion,non_binary,0
high,Christchurch,Fashion,prefer_not_to_say,0
high,Christchurch,Finance,female,0
high,Christchurch,Finance,male,0
high,Christchurch,Finance,non_binary,0
high,Christchurch,Finance,prefer_not_to_say,0
high,Christchurch,Government,female,0
high,Christchurch,Government,male,0
high,Christchurch,Government,non_binary,0
high,Christchurch,Government,prefer_not_to_say,0
high,Christchurch,Healthcare,female,0
high,Christchurch,Healthcare,male,0
high,Christchurch,Healthcare,prefer_not_to_say,0
high,Christchurch,Hospitality,female,0
high,Christchurch,Hospitality,non_binary,0
high,Christchurch,Hospitality,prefer_not_to_say,0
high,Christchurch,Legal,female,0
high,Christchurch,Legal,male,0
high,Christchurch,Legal,non_binary,0
high,Christchurch,Legal,prefer_not_to_say,0
high,Christchurch,Marketing,female,0
high,Christchurch,Marketing,male,0
high,Christchurch,Marketing,non_binary,0
high,Christchurch,Marketing,prefer_not_to_say,0
high,Christchurch,Media,female,0
high,Christchurch,Media,male,0
high,Christchurch,Media,prefer_not_to_say,0
high,Christchurch,Nonprofit,female,0
high,Christchurch,Nonprofit,male,0
high,Christchurch,Nonprofit,non_binary,0
high,Christchurch,Nonprofit,prefer_not_to_say,0
high,Christchurch,Publishing,male,0
high,Christchurch,Publishing,non_binary,0
high,Christchurch,Publishing,prefer_not_to_say,0
high,Christchurch,Retail,female,0
high,Christchurch,Retail,male,0
high,Christchurch,Retail,non_binary,0
high,Christchurch,Retail,prefer_not_to_say,0
high,Christchurch,Student,female,0
high,Christchurch,Student,male,0
high,Christchurch,Student,non_binary,0
high,Christchurch,Student,prefer_not_to_say,0
high,Christchurch,Technology,male,0
high,Christchurch,Technology,non_binary,0
high,Christchurch,Technology,prefer_not_to_say,0
high,Gold Coast,Advertising,female,0
high,Gold Coast,Advertising,male,0
high,Gold Coast,Advertising,non_binary,0
high,Gold Coast,Advertising,prefer_not_to_say,0
high,Gold Coast,Consulting,female,0
high,Gold Coast,Consulting,male,0
high,Gold Coast,Consulting,non_binary,0
high,Gold Coast,Consulting,prefer_not_to_say,0
high,Gold Coast,Education,female,0
high,Gold Coast,Education,male,0
high,Gold Coast,Education,non_binary,0
high,Gold Coast,Education,prefer_not_to_say,0
high,Gold Coast,Fashion,female,0
high,Gold Coast,Fashion,male,0
high,Gold Coast,Fashion,non_binary,0
high,Gold Coast,Fashion,prefer_not_to_say,0
high,Gold Coast,Finance,female,0
high,Gold Coast,Finance,male,0
high,Gold Coast,Finance,non_binary,0
high,Gold Coast,Finance,prefer_not_to_say,0
high,Gold Coast,Government,female,0
high,Gold Coast,Government,male,0
high,Gold Coast,Government,non_binary,0
high,Gold Coast,Government,prefer_not_to_say,0
high,Gold Coast,Healthcare,male,0
high,Gold Coast,Healthcare,non_binary,0
high,Gold Coast,Healthcare,prefer_not_to_say,0
high,Gold Coast,Hospitality,female,0
high,Gold Coast,Hospitality,male,0
high,Gold Coast,Hospitality,non_binary,0
high,Gold Coast,Hospitality,prefer_not_to_say,0
high,Gold Coast,Legal,female,0
high,Gold Coast,Legal,male,0
high,Gold Coast,Legal,non_binary,0
high,Gold Coast,Legal,prefer_not_to_say,0
high,Gold Coast,Marketing,female,0
high,Gold Coast,Marketing,male,0
high,Gold Coast,Marketing,non_binary,0
high,Gold Coast,Marketing,prefer_not_to_say,0
high,Gold Coast,Media,female,0
high,Gold Coast,Media,male,0
high,Gold Coast,Media,non_binary,0
high,Gold Coast,Media,prefer_not_to_say,0
high,Gold Coast,Nonprofit,female,0
high,Gold Coast,Nonprofit,male,0
high,Gold Coast,Nonprofit,non_binary,0
high,Gold Coast,Nonprofit,prefer_not_to_say,0
high,Gold Coast,Publishing,female,0
high,Gold Coast,Publishing,male,0
high,Gold Coast,Publishing,non_binary,0
high,Gold Coast,Publishing,prefer_not_to_say,0
high,Gold Coast,Retail,female,0
high,Gold Coast,Retail,male,0
high,Gold Coast,Retail,non_binary,0
high,Gold Coast,Retail,prefer_not_to_say,0
high,Gold Coast,Student,female,0
high,Gold Coast,Student,male,0
high,Gold Coast,Student,non_binary,0
high,Gold Coast,Technology,female,0
high,Gold Coast,Technology,male,0
high,Gold Coast,Technology,non_binary,0
high,Hobart,Advertising,female,0
high,Hobart,Advertising,male,0
high,Hobart,Advertising,non_binary,0
high,Hobart,Advertising,prefer_not_to_say,0
high,Hobart,Consulting,female,0
high,Hobart,Consulting,male,0
high,Hobart,Consulting,non_binary,0
high,Hobart,Consulting,prefer_not_to_say,0
high,Hobart,Education,female,0
high,Hobart,Education,male,0
high,Hobart,Education,non_binary,0
high,Hobart,Fashion,female,0
high,Hobart,Fashion,male,0
high,Hobart,Fashion,non_binary,0
high,Hobart,Fashion,prefer_not_to_say,0
high,Hobart,Finance,female,0
high,Hobart,Finance,male,0
high,Hobart,Finance,non_binary,0
high,Hobart,Finance,prefer_not_to_say,0
high,Hobart,Government,female,0
high,Hobart,Government,male,0
high,Hobart,Government,non_binary,0
high,Hobart,Government,prefer_not_to_say,0
high,Hobart,Healthcare,female,0
high,Hobart,Healthcare,male,0
high,Hobart,Healthcare,non_binary,0
high,Hobart,Healthcare,prefer_not_to_say,0
high,Hobart,Hospitality,female,0
high,Hobart,Hospitality,male,0
high,Hobart,Hospitality,non_binary,0
high,Hobart,Hospitality,prefer_not_to_say,0
high,Hobart,Legal,female,0
high,Hobart,Legal,male,0
high,Hobart,Legal,non_binary,0
high,Hobart,Legal,prefer_not_to_say,0
high,Hobart,Marketing,female,0
high,Hobart,Marketing,male,0
high,Hobart,Marketing,non_binary,0
high,Hobart,Marketing,prefer_not_to_say,0
high,Hobart,Media,male,0
high,Hobart,Media,non_binary,0
high,Hobart,Media,prefer_not_to_say,0
high,Hobart,Nonprofit,female,0
high,Hobart,Nonprofit,male,0
high,Hobart,Nonprofit,non_binary,0
high,Hobart,Nonprofit,prefer_not_to_say,0
high,Hobart,Publishing,female,0
high,Hobart,Publishing,male,0
high,Hobart,Publishing,non_binary,0
high,Hobart,Publishing,prefer_not_to_say,0
high,Hobart,Retail,female,0
high,Hobart,Retail,male,0
high,Hobart,Retail,non_binary,0
high,Hobart,Retail,prefer_not_to_say,0
high,Hobart,Student,female,0
high,Hobart,Student,male,0
high,Hobart,Student,non_binary,0
high,Hobart,Student,prefer_not_to_say,0
high,Hobart,Technology,female,0
high,Hobart,Technology,male,0
high,Hobart,Technology,non_binary,0
high,Hobart,Technology,prefer_not_to_say,0
high,London,Advertising,female,0
high,London,Advertising,male,0
high,London,Advertising,non_binary,0
high,London,Advertising,prefer_not_to_say,0
high,London,Consulting,female,0
high,London,Consulting,male,0
high,London,Consulting,non_binary,0
high,London,Consulting,prefer_not_to_say,0
high,London,Education,female,0
high,London,Education,male,0
high,London,Education,non_binary,0
high,London,Education,prefer_not_to_say,0
high,London,Fashion,female,0
high,London,Fashion,male,0
high,London,Fashion,non_binary,0
high,London,Fashion,prefer_not_to_say,0
high,London,Finance,female,0
high,London,Finance,male,0
high,London,Finance,non_binary,0
high,London,Finance,prefer_not_to_say,0
high,London,Government,male,0
high,London,Government,non_binary,0
high,London,Government,prefer_not_to_say,0
high,London,Healthcare,female,0
high,London,Healthcare,male,0
high,London,Healthcare,non_binary,0
high,London,Healthcare,prefer_not_to_say,0
high,London,Hospitality,female,0
high,London,Hospitality,male,0
high,London,Hospitality,non_binary,0
high,London,Hospitality,prefer_not_to_say,0
high,London,Legal,female,0
high,London,Legal,non_binary,0
high,London,Legal,prefer_not_to_say,0
high,London,Marketing,female,0
high,London,Marketing,prefer_not_to_say,0
high,London,Media,female,0
high,London,Media,male,0
high,London,Media,non_binary,0
high,London,Media,prefer_not_to_say,0
high,London,Nonprofit,female,0
high,London,Nonprofit,non_binary,0
high,London,Nonprofit,prefer_not_to_say,0
high,London,Publishing,female,0
high,London,Publishing,male,0
high,London,Publishing,non_binary,0
high,London,Publishing,prefer_not_to_say,0
high,London,Retail,female,0
high,London,Retail,male,0
high,London,Retail,non_binary,0
high,London,Retail,prefer_not_to_say,0
high,London,Student,male,0
high,London,Student,non_binary,0
high,London,Student,prefer_not_to_say,0
high,London,Technology,female,0
high,London,Technology,male,0
high,London,Technology,non_binary,0
high,London,Technology,prefer_not_to_say,0
high,Manchester,Advertising,female,0
high,Manchester,Advertising,male,0
high,Manchester,Advertising,non_binary,0
high,Manchester,Advertising,prefer_not_to_say,0
high,Manchester,Consulting,male,0
high,Manchester,Consulting,non_binary,0
high,Manchester,Consulting,prefer_not_to_say,0
high,Manchester,Education,female,0
high,Manchester,Education,male,0
high,Manchester,Education,non_binary,0
high,Manchester,Education,prefer_not_to_say,0
high,Manchester,Fashion,female,0
high,Manchester,Fashion,male,0
high,Manchester,Fashion,non_binary,0
high,Manchester,Fashion,prefer_not_to_say,0
high,Manchester,Finance,female,0
high,Manchester,Finance,male,0
high,Manchester,Finance,non_binary,0
high,Manchester,Finance,prefer_not_to_say,0
high,Manchester,Government,female,0
high,Manchester,Government,male,0
high,Manchester,Government,non_binary,0
high,Manchester,Government,prefer_not_to_say,0
high,Manchester,Healthcare,female,0
high,Manchester,Healthcare,male,0
high,Manchester,Healthcare,non_binary,0
high,Manchester,Healthcare,prefer_not_to_say,0
high,Manchester,Hospitality,female,0
high,Manchester,Hospitality,male,0
high,Manchester,Hospitality,non_binary,0
high,Manchester,Hospitality,prefer_not_to_say,0
high,Manchester,Legal,female,0
high,Manchester,Legal,male,0
high,Manchester,Legal,non_binary,0
high,Manchester,Legal,prefer_not_to_say,0
high,Manchester,Marketing,male,0
high,Manchester,Marketing,prefer_not_to_say,0
high,Manchester,Media,female,0
high,Manchester,Media,male,0
high,Manchester,Media,non_binary,0
high,Manchester,Media,prefer_not_to_say,0
high,Manchester,Nonprofit,female,0
high,Manchester,Nonprofit,male,0
high,Manchester,Nonprofit,non_binary,0
high,Manchester,Nonprofit,prefer_not_to_say,0
high,Manchester,Publishing,female,0
high,Manchester,Publishing,male,0
high,Manchester,Publishing,non_binary,0
high,Manchester,Publishing,prefer_not_to_say,0
high,Manchester,Retail,female,0
high,Manchester,Retail,male,0
high,Manchester,Retail,non_binary,0
high,Manchester,Retail,prefer_not_to_say,0
high,Manchester,Student,male,0
high,Manchester,Student,non_binary,0
high,Manchester,Student,prefer_not_to_say,0
high,Manchester,Technology,female,0
high,Manchester,Technology,male,0
high,Manchester,Technology,non_binary,0
high,Melbourne,Advertising,female,0
high,Melbourne,Advertising,male,0
high,Melbourne,Advertising,non_binary,0
high,Melbourne,Advertising,prefer_not_to_say,0
high,Melbourne,Consulting,female,0
high,Melbourne,Consulting,male,0
high,Melbourne,Consulting,non_binary,0
high,Melbourne,Consulting,prefer_not_to_say,0
high,Melbourne,Education,male,0
high,Melbourne,Education,non_binary,0
high,Melbourne,Education,prefer_not_to_say,0
high,Melbourne,Fashion,female,0
high,Melbourne,Fashion,male,0
high,Melbourne,Fashion,non_binary,0
high,Melbourne,Fashion,prefer_not_to_say,0
high,Melbourne,Finance,female,0
high,Melbourne,Finance,male,0
high,Melbourne,Finance,prefer_not_to_say,0
high,Melbourne,Government,female,0
high,Melbourne,Government,male,0
high,Melbourne,Government,prefer_not_to_say,0
high,Melbourne,Healthcare,female,0
high,Melbourne,Healthcare,male,0
high,Melbourne,Healthcare,non_binary,0
high,Melbourne,Hospitality,female,0
high,Melbourne,Hospitality,male,0
high,Melbourne,Hospitality,non_binary,0
high,Melbourne,Legal,female,0
high,Melbourne,Legal,male,0
high,Melbourne,Legal,non_binary,0
high,Melbourne,Legal,prefer_not_to_say,0
high,Melbourne,Marketing,female,0
high,Melbourne,Marketing,non_binary,0
high,Melbourne,Marketing,prefer_not_to_say,0
high,Melbourne,Media,female,0
high,Melbourne,Media,male,0
high,Melbourne,Media,non_binary,0
high,Melbourne,Media,prefer_not_to_say,0
high,Melbourne,Nonprofit,female,0
high,Melbourne,Nonprofit,male,0
high,Melbourne,Nonprofit,non_binary,0
high,Melbourne,Nonprofit,prefer_not_to_say,0
high,Melbourne,Publishing,female,0
high,Melbourne,Publishing,non_binary,0
high,Melbourne,Publishing,prefer_not_to_say,0
high,Melbourne,Retail,female,0
high,Melbourne,Retail,male,0
high,Melbourne,Retail,non_binary,0
high,Melbourne,Retail,prefer_not_to_say,0
high,Melbourne,Student,female,0
high,Melbourne,Student,male,0
high,Melbourne,Student,non_binary,0
high,Melbourne,Student,prefer_not_to_say,0
high,Melbourne,Technology,female,0
high,Melbourne,Technology,male,0
high,Melbourne,Technology,non_binary,0
high,Melbourne,Technology,prefer_not_to_say,0
high,Newcastle,Advertising,female,0
high,Newcastle,Advertising,male,0
high,Newcastle,Advertising,non_binary,0
high,Newcastle,Advertising,prefer_not_to_say,0
high,Newcastle,Consulting,female,0
high,Newcastle,Consulting,male,0
high,Newcastle,Consulting,non_binary,0
high,Newcastle,Consulting,prefer_not_to_say,0
high,Newcastle,Education,female,0
high,Newcastle,Education,male,0
high,Newcastle,Education,non_binary,0
high,Newcastle,Education,prefer_not_to_say,0
high,Newcastle,Fashion,female,0
high,Newcastle,Fashion,male,0
high,Newcastle,Fashion,non_binary,0
high,Newcastle,Fashion,prefer_not_to_say,0
high,Newcastle,Finance,female,0
high,Newcastle,Finance,male,0
high,Newcastle,Finance,non_binary,0
high,Newcastle,Finance,prefer_not_to_say,0
high,Newcastle,Government,female,0
high,Newcastle,Government,male,0
high,Newcastle,Government,non_binary,0
high,Newcastle,Government,prefer_not_to_say,0
high,Newcastle,Healthcare,female,0
high,Newcastle,Healthcare,male,0
high,Newcastle,Healthcare,non_binary,0
high,Newcastle,Healthcare,prefer_not_to_say,0
high,Newcastle,Hospitality,male,0
high,Newcastle,Hospitality,non_binary,0
high,Newcastle,Hospitality,prefer_not_to_say,0
high,Newcastle,Legal,female,0
high,Newcastle,Legal,male,0
high,Newcastle,Legal,non_binary,0
high,Newcastle,Legal,prefer_not_to_say,0
high,Newcastle,Marketing,female,0
high,Newcastle,Marketing,male,0
high,Newcastle,Marketing,non_binary,0
high,Newcastle,Marketing,prefer_not_to_say,0
high,Newcastle,Media,female,0
high,Newcastle,Media,male,0
high,Newcastle,Media,non_binary,0
high,Newcastle,Media,prefer_not_to_say,0
high,Newcastle,Nonprofit,female,0
high,Newcastle,Nonprofit,male,0
high,Newcastle,Nonprofit,non_binary,0
high,Newcastle,Nonprofit,prefer_not_to_say,0
high,Newcastle,Publishing,female,0
high,Newcastle,Publishing,male,0
high,Newcastle,Publishing,non_binary,0
high,Newcastle,Publishing,prefer_not_to_say,0
high,Newcastle,Retail,female,0
high,Newcastle,Retail,male,0
high,Newcastle,Retail,non_binary,0
high,Newcastle,Retail,prefer_not_to_say,0
high,Newcastle,Student,female,0
high,Newcastle,Student,male,0
high,Newcastle,Student,non_binary,0
high,Newcastle,Student,prefer_not_to_say,0
high,Newcastle,Technology,female,0
high,Newcastle,Technology,male,0
high,Newcastle,Technology,non_binary,0
high,Newcastle,Technology,prefer_not_to_say,0
high,Perth,Advertising,female,0
high,Perth,Advertising,male,0
high,Perth,Advertising,non_binary,0
high,Perth,Advertising,prefer_not_to_say,0
high,Perth,Consulting,female,0
high,Perth,Consulting,male,0
high,Perth,Consulting,non_binary,0
high,Perth,Consulting,prefer_not_to_say,0
high,Perth,Education,female,0
high,Perth,Education,male,0
high,Perth,Education,non_binary,0
high,Perth,Education,prefer_not_to_say,0
high,Perth,Fashion,female,0
high,Perth,Fashion,male,0
high,Perth,Fashion,non_binary,0
high,Perth,Fashion,prefer_not_to_say,0
high,Perth,Finance,female,0
high,Perth,Finance,male,0
high,Perth,Finance,non_binary,0
high,Perth,Finance,prefer_not_to_say,0
high,Perth,Government,female,0
high,Perth,Government,male,0
high,Perth,Government,non_binary,0
high,Perth,Government,prefer_not_to_say,0
high,Perth,Healthcare,female,0
high,Perth,Healthcare,male,0
high,Perth,Healthcare,non_binary,0
high,Perth,Healthcare,prefer_not_to_say,0
high,Perth,Hospitality,female,0
high,Perth,Hospitality,male,0
high,Perth,Hospitality,non_binary,0
high,Perth,Hospitality,prefer_not_to_say,0
high,Perth,Legal,female,0
high,Perth,Legal,male,0
high,Perth,Legal,non_binary,0
high,Perth,Legal,prefer_not_to_say,0
high,Perth,Marketing,male,0
high,Perth,Marketing,non_binary,0
high,Perth,Marketing,prefer_not_to_say,0
high,Perth,Media,female,0
high,Perth,Media,male,0
high,Perth,Media,non_binary,0
high,Perth,Media,prefer_not_to_say,0
high,Perth,Nonprofit,female,0
high,Perth,Nonprofit,male,0
high,Perth,Nonprofit,non_binary,0
high,Perth,Nonprofit,prefer_not_to_say,0
high,Perth,Publishing,female,0
high,Perth,Publishing,male,0
high,Perth,Publishing,non_binary,0
high,Perth,Publishing,prefer_not_to_say,0
high,Perth,Retail,female,0
high,Perth,Retail,male,0
high,Perth,Retail,non_binary,0
high,Perth,Retail,prefer_not_to_say,0
high,Perth,Student,female,0
high,Perth,Student,male,0
high,Perth,Student,non_binary,0
high,Perth,Student,prefer_not_to_say,0
high,Perth,Technology,female,0
high,Perth,Technology,male,0
high,Perth,Technology,non_binary,0
high,Perth,Technology,prefer_not_to_say,0
high,Singapore,Advertising,female,0
high,Singapore,Advertising,male,0
high,Singapore,Advertising,non_binary,0
high,Singapore,Advertising,prefer_not_to_say,0
high,Singapore,Consulting,female,0
high,Singapore,Consulting,non_binary,0
high,Singapore,Consulting,prefer_not_to_say,0
high,Singapore,Education,female,0
high,Singapore,Education,male,0
high,Singapore,Education,non_binary,0
high,Singapore,Education,prefer_not_to_say,0
high,Singapore,Fashion,female,0
high,Singapore,Fashion,male,0
high,Singapore,Fashion,non_binary,0
high,Singapore,Fashion,prefer_not_to_say,0
high,Singapore,Finance,female,0
high,Singapore,Finance,male,0
high,Singapore,Finance,non_binary,0
high,Singapore,Finance,prefer_not_to_say,0
high,Singapore,Government,male,0
high,Singapore,Government,non_binary,0
high,Singapore,Government,prefer_not_to_say,0
high,Singapore,Healthcare,female,0
high,Singapore,Healthcare,male,0
high,Singapore,Healthcare,non_binary,0
high,Singapore,Healthcare,prefer_not_to_say,0
high,Singapore,Hospitality,female,0
high,Singapore,Hospitality,male,0
high,Singapore,Hospitality,non_binary,0
high,Singapore,Hospitality,prefer_not_to_say,0
high,Singapore,Legal,female,0
high,Singapore,Legal,male,0
high,Singapore,Legal,non_binary,0
high,Singapore,Legal,prefer_not_to_say,0
high,Singapore,Marketing,female,0
high,Singapore,Marketing,male,0
high,Singapore,Marketing,non_binary,0
high,Singapore,Marketing,prefer_not_to_say,0
high,Singapore,Media,male,0
high,Singapore,Media,non_binary,0
high,Singapore,Media,prefer_not_to_say,0
high,Singapore,Nonprofit,female,0
high,Singapore,Nonprofit,male,0
high,Singapore,Nonprofit,non_binary,0
high,Singapore,Nonprofit,prefer_not_to_say,0
high,Singapore,Publishing,female,0
high,Singapore,Publishing,male,0
high,Singapore,Publishing,non_binary,0
high,Singapore,Publishing,prefer_not_to_say,0
high,Singapore,Retail,female,0
high,Singapore,Retail,male,0
high,Singapore,Retail,non_binary,0
high,Singapore,Retail,prefer_not_to_say,0
high,Singapore,Student,female,0
high,Singapore,Student,male,0
high,Singapore,Student,non_binary,0
high,Singapore,Student,prefer_not_to_say,0
high,Singapore,Technology,female,0
high,Singapore,Technology,male,0
high,Singapore,Technology,non_binary,0
high,Singapore,Technology,prefer_not_to_say,0
high,Sydney,Advertising,female,0
high,Sydney,Advertising,male,0
high,Sydney,Advertising,non_binary,0
high,Sydney,Advertising,prefer_not_to_say,0
high,Sydney,Consulting,female,0
high,Sydney,Consulting,male,0
high,Sydney,Consulting,non_binary,0
high,Sydney,Consulting,prefer_not_to_say,0
high,Sydney,Education,male,0
high,Sydney,Education,non_binary,0
high,Sydney,Education,prefer_not_to_say,0
high,Sydney,Fashion,female,0
high,Sydney,Fashion,male,0
high,Sydney,Fashion,non_binary,0
high,Sydney,Fashion,prefer_not_to_say,0
high,Sydney,Finance,female,0
high,Sydney,Finance,male,0
high,Sydney,Finance,non_binary,0
high,Sydney,Finance,prefer_not_to_say,0
high,Sydney,Government,male,0
high,Sydney,Government,non_binary,0
high,Sydney,Government,prefer_not_to_say,0
